pkmn_id|ability_id|ability_is_hidden|transformar_datetime
29|38|False|2024-08-17 12:10:02.327433
29|79|False|2024-08-17 12:10:02.327433
29|55|True|2024-08-17 12:10:02.327433
30|38|False|2024-08-17 12:10:02.327433
30|79|False|2024-08-17 12:10:02.327433
30|55|True|2024-08-17 12:10:02.327433
31|38|False|2024-08-17 12:10:02.327433
31|79|False|2024-08-17 12:10:02.327433
31|125|True|2024-08-17 12:10:02.327433
32|38|False|2024-08-17 12:10:02.327433
32|79|False|2024-08-17 12:10:02.327433
32|55|True|2024-08-17 12:10:02.327433
33|38|False|2024-08-17 12:10:02.327433
33|79|False|2024-08-17 12:10:02.327433
33|55|True|2024-08-17 12:10:02.327433
34|38|False|2024-08-17 12:10:02.327433
34|79|False|2024-08-17 12:10:02.327433
34|125|True|2024-08-17 12:10:02.327433
35|56|False|2024-08-17 12:10:02.327433
35|98|False|2024-08-17 12:10:02.327433
35|132|True|2024-08-17 12:10:02.327433
36|56|False|2024-08-17 12:10:02.327433
36|98|False|2024-08-17 12:10:02.327433
36|109|True|2024-08-17 12:10:02.327433
37|18|False|2024-08-17 12:10:02.327433
37|70|True|2024-08-17 12:10:02.327433
38|18|False|2024-08-17 12:10:02.327433
38|70|True|2024-08-17 12:10:02.327433
39|56|False|2024-08-17 12:10:02.327433
39|172|False|2024-08-17 12:10:02.327433
39|132|True|2024-08-17 12:10:02.327433
40|56|False|2024-08-17 12:10:02.327433
40|172|False|2024-08-17 12:10:02.327433
40|119|True|2024-08-17 12:10:02.327433
41|39|False|2024-08-17 12:10:02.327433
41|151|True|2024-08-17 12:10:02.327433
42|39|False|2024-08-17 12:10:02.327433
42|151|True|2024-08-17 12:10:02.327433
43|34|False|2024-08-17 12:10:02.327433
43|50|True|2024-08-17 12:10:02.327433
44|34|False|2024-08-17 12:10:02.327433
44|1|True|2024-08-17 12:10:02.327433
45|34|False|2024-08-17 12:10:02.327433
45|27|True|2024-08-17 12:10:02.327433
46|27|False|2024-08-17 12:10:02.327433
46|87|False|2024-08-17 12:10:02.327433
46|6|True|2024-08-17 12:10:02.327433
47|27|False|2024-08-17 12:10:02.327433
47|87|False|2024-08-17 12:10:02.327433
47|6|True|2024-08-17 12:10:02.327433
48|14|False|2024-08-17 12:10:02.327433
48|110|False|2024-08-17 12:10:02.327433
48|50|True|2024-08-17 12:10:02.327433
49|19|False|2024-08-17 12:10:02.327433
49|110|False|2024-08-17 12:10:02.327433
49|147|True|2024-08-17 12:10:02.327433
50|8|False|2024-08-17 12:10:02.327433
50|71|False|2024-08-17 12:10:02.327433
50|159|True|2024-08-17 12:10:02.327433
51|8|False|2024-08-17 12:10:02.327433
51|71|False|2024-08-17 12:10:02.327433
51|159|True|2024-08-17 12:10:02.327433
52|53|False|2024-08-17 12:10:02.327433
52|101|False|2024-08-17 12:10:02.327433
52|127|True|2024-08-17 12:10:02.327433
53|7|False|2024-08-17 12:10:02.327433
53|101|False|2024-08-17 12:10:02.327433
53|127|True|2024-08-17 12:10:02.327433
54|6|False|2024-08-17 12:10:02.327433
54|13|False|2024-08-17 12:10:02.327433
54|33|True|2024-08-17 12:10:02.327433
55|6|False|2024-08-17 12:10:02.327433
55|13|False|2024-08-17 12:10:02.327433
55|33|True|2024-08-17 12:10:02.327433
56|72|False|2024-08-17 12:10:02.327433
56|83|False|2024-08-17 12:10:02.327433
56|128|True|2024-08-17 12:10:02.327433
57|72|False|2024-08-17 12:10:02.327433
57|83|False|2024-08-17 12:10:02.327433
57|128|True|2024-08-17 12:10:02.327433
58|22|False|2024-08-17 12:10:02.327433
58|18|False|2024-08-17 12:10:02.327433
58|154|True|2024-08-17 12:10:02.327433
59|22|False|2024-08-17 12:10:02.327433
59|18|False|2024-08-17 12:10:02.327433
59|154|True|2024-08-17 12:10:02.327433
60|11|False|2024-08-17 12:10:02.327433
60|6|False|2024-08-17 12:10:02.327433
60|33|True|2024-08-17 12:10:02.327433
61|11|False|2024-08-17 12:10:02.327433
61|6|False|2024-08-17 12:10:02.327433
61|33|True|2024-08-17 12:10:02.327433
62|11|False|2024-08-17 12:10:02.327433
62|6|False|2024-08-17 12:10:02.327433
62|33|True|2024-08-17 12:10:02.327433
63|28|False|2024-08-17 12:10:02.327433
63|39|False|2024-08-17 12:10:02.327433
63|98|True|2024-08-17 12:10:02.327433
64|28|False|2024-08-17 12:10:02.327433
64|39|False|2024-08-17 12:10:02.327433
64|98|True|2024-08-17 12:10:02.327433
65|28|False|2024-08-17 12:10:02.327433
65|39|False|2024-08-17 12:10:02.327433
65|98|True|2024-08-17 12:10:02.327433
66|62|False|2024-08-17 12:10:02.327433
66|99|False|2024-08-17 12:10:02.327433
66|80|True|2024-08-17 12:10:02.327433
67|62|False|2024-08-17 12:10:02.327433
67|99|False|2024-08-17 12:10:02.327433
67|80|True|2024-08-17 12:10:02.327433
68|62|False|2024-08-17 12:10:02.327433
68|99|False|2024-08-17 12:10:02.327433
68|80|True|2024-08-17 12:10:02.327433
69|34|False|2024-08-17 12:10:02.327433
69|82|True|2024-08-17 12:10:02.327433
70|34|False|2024-08-17 12:10:02.327433
70|82|True|2024-08-17 12:10:02.327433
71|34|False|2024-08-17 12:10:02.327433
71|82|True|2024-08-17 12:10:02.327433
72|29|False|2024-08-17 12:10:02.327433
72|64|False|2024-08-17 12:10:02.327433
72|44|True|2024-08-17 12:10:02.327433
73|29|False|2024-08-17 12:10:02.327433
73|64|False|2024-08-17 12:10:02.327433
73|44|True|2024-08-17 12:10:02.327433
74|69|False|2024-08-17 12:10:02.327433
74|5|False|2024-08-17 12:10:02.327433
74|8|True|2024-08-17 12:10:02.327433
75|69|False|2024-08-17 12:10:02.327433
75|5|False|2024-08-17 12:10:02.327433
75|8|True|2024-08-17 12:10:02.327433
76|69|False|2024-08-17 12:10:02.327433
76|5|False|2024-08-17 12:10:02.327433
76|8|True|2024-08-17 12:10:02.327433
77|50|False|2024-08-17 12:10:02.327433
77|18|False|2024-08-17 12:10:02.327433
77|49|True|2024-08-17 12:10:02.327433
78|50|False|2024-08-17 12:10:02.327433
78|18|False|2024-08-17 12:10:02.327433
78|49|True|2024-08-17 12:10:02.327433
79|12|False|2024-08-17 12:10:02.327433
79|20|False|2024-08-17 12:10:02.327433
79|144|True|2024-08-17 12:10:02.327433
80|12|False|2024-08-17 12:10:02.327433
80|20|False|2024-08-17 12:10:02.327433
80|144|True|2024-08-17 12:10:02.327433
81|42|False|2024-08-17 12:10:02.327433
81|5|False|2024-08-17 12:10:02.327433
81|148|True|2024-08-17 12:10:02.327433
82|42|False|2024-08-17 12:10:02.327433
82|5|False|2024-08-17 12:10:02.327433
82|148|True|2024-08-17 12:10:02.327433
83|51|False|2024-08-17 12:10:02.327433
83|39|False|2024-08-17 12:10:02.327433
83|128|True|2024-08-17 12:10:02.327433
84|50|False|2024-08-17 12:10:02.327433
84|48|False|2024-08-17 12:10:02.327433
84|77|True|2024-08-17 12:10:02.327433
85|50|False|2024-08-17 12:10:02.327433
85|48|False|2024-08-17 12:10:02.327433
85|77|True|2024-08-17 12:10:02.327433
86|47|False|2024-08-17 12:10:02.327433
86|93|False|2024-08-17 12:10:02.327433
86|115|True|2024-08-17 12:10:02.327433
87|47|False|2024-08-17 12:10:02.327433
87|93|False|2024-08-17 12:10:02.327433
87|115|True|2024-08-17 12:10:02.327433
88|1|False|2024-08-17 12:10:02.327433
88|60|False|2024-08-17 12:10:02.327433
88|143|True|2024-08-17 12:10:02.327433
89|1|False|2024-08-17 12:10:02.327433
89|60|False|2024-08-17 12:10:02.327433
89|143|True|2024-08-17 12:10:02.327433
90|75|False|2024-08-17 12:10:02.327433
90|92|False|2024-08-17 12:10:02.327433
90|142|True|2024-08-17 12:10:02.327433
91|75|False|2024-08-17 12:10:02.327433
91|92|False|2024-08-17 12:10:02.327433
91|142|True|2024-08-17 12:10:02.327433
92|26|False|2024-08-17 12:10:02.327433
93|26|False|2024-08-17 12:10:02.327433
94|130|False|2024-08-17 12:10:02.327433
95|69|False|2024-08-17 12:10:02.327433
95|5|False|2024-08-17 12:10:02.327433
95|133|True|2024-08-17 12:10:02.327433
96|15|False|2024-08-17 12:10:02.327433
96|108|False|2024-08-17 12:10:02.327433
96|39|True|2024-08-17 12:10:02.327433
97|15|False|2024-08-17 12:10:02.327433
97|108|False|2024-08-17 12:10:02.327433
97|39|True|2024-08-17 12:10:02.327433
98|52|False|2024-08-17 12:10:02.327433
98|75|False|2024-08-17 12:10:02.327433
98|125|True|2024-08-17 12:10:02.327433
99|52|False|2024-08-17 12:10:02.327433
99|75|False|2024-08-17 12:10:02.327433
99|125|True|2024-08-17 12:10:02.327433
100|43|False|2024-08-17 12:10:02.327433
100|9|False|2024-08-17 12:10:02.327433
100|106|True|2024-08-17 12:10:02.327433
101|43|False|2024-08-17 12:10:02.327433
101|9|False|2024-08-17 12:10:02.327433
101|106|True|2024-08-17 12:10:02.327433
102|34|False|2024-08-17 12:10:02.327433
102|139|True|2024-08-17 12:10:02.327433
103|34|False|2024-08-17 12:10:02.327433
103|139|True|2024-08-17 12:10:02.327433
104|69|False|2024-08-17 12:10:02.327433
104|31|False|2024-08-17 12:10:02.327433
104|4|True|2024-08-17 12:10:02.327433
105|69|False|2024-08-17 12:10:02.327433
105|31|False|2024-08-17 12:10:02.327433
105|4|True|2024-08-17 12:10:02.327433
106|7|False|2024-08-17 12:10:02.327433
106|120|False|2024-08-17 12:10:02.327433
106|84|True|2024-08-17 12:10:02.327433
107|51|False|2024-08-17 12:10:02.327433
107|89|False|2024-08-17 12:10:02.327433
107|39|True|2024-08-17 12:10:02.327433
108|20|False|2024-08-17 12:10:02.327433
108|12|False|2024-08-17 12:10:02.327433
108|13|True|2024-08-17 12:10:02.327433
109|26|False|2024-08-17 12:10:02.327433
109|256|False|2024-08-17 12:10:02.327433
109|1|True|2024-08-17 12:10:02.327433
110|26|False|2024-08-17 12:10:02.327433
110|256|False|2024-08-17 12:10:02.327433
110|1|True|2024-08-17 12:10:02.327433
111|31|False|2024-08-17 12:10:02.327433
111|69|False|2024-08-17 12:10:02.327433
111|120|True|2024-08-17 12:10:02.327433
112|31|False|2024-08-17 12:10:02.327433
112|69|False|2024-08-17 12:10:02.327433
112|120|True|2024-08-17 12:10:02.327433
113|30|False|2024-08-17 12:10:02.327433
113|32|False|2024-08-17 12:10:02.327433
113|131|True|2024-08-17 12:10:02.327433
114|34|False|2024-08-17 12:10:02.327433
114|102|False|2024-08-17 12:10:02.327433
114|144|True|2024-08-17 12:10:02.327433
115|48|False|2024-08-17 12:10:02.327433
115|113|False|2024-08-17 12:10:02.327433
115|39|True|2024-08-17 12:10:02.327433
116|33|False|2024-08-17 12:10:02.327433
116|97|False|2024-08-17 12:10:02.327433
116|6|True|2024-08-17 12:10:02.327433
117|38|False|2024-08-17 12:10:02.327433
117|97|False|2024-08-17 12:10:02.327433
117|6|True|2024-08-17 12:10:02.327433
118|33|False|2024-08-17 12:10:02.327433
118|41|False|2024-08-17 12:10:02.327433
118|31|True|2024-08-17 12:10:02.327433
119|33|False|2024-08-17 12:10:02.327433
119|41|False|2024-08-17 12:10:02.327433
119|31|True|2024-08-17 12:10:02.327433
120|35|False|2024-08-17 12:10:02.327433
120|30|False|2024-08-17 12:10:02.327433
120|148|True|2024-08-17 12:10:02.327433
121|35|False|2024-08-17 12:10:02.327433
121|30|False|2024-08-17 12:10:02.327433
121|148|True|2024-08-17 12:10:02.327433
122|43|False|2024-08-17 12:10:02.327433
122|111|False|2024-08-17 12:10:02.327433
122|101|True|2024-08-17 12:10:02.327433
123|68|False|2024-08-17 12:10:02.327433
123|101|False|2024-08-17 12:10:02.327433
123|80|True|2024-08-17 12:10:02.327433
124|12|False|2024-08-17 12:10:02.327433
124|108|False|2024-08-17 12:10:02.327433
124|87|True|2024-08-17 12:10:02.327433
125|9|False|2024-08-17 12:10:02.327433
125|72|True|2024-08-17 12:10:02.327433
126|49|False|2024-08-17 12:10:02.327433
126|72|True|2024-08-17 12:10:02.327433
127|52|False|2024-08-17 12:10:02.327433
127|104|False|2024-08-17 12:10:02.327433
127|153|True|2024-08-17 12:10:02.327433
128|22|False|2024-08-17 12:10:02.327433
128|83|False|2024-08-17 12:10:02.327433
128|125|True|2024-08-17 12:10:02.327433
129|33|False|2024-08-17 12:10:02.327433
129|155|True|2024-08-17 12:10:02.327433
130|22|False|2024-08-17 12:10:02.327433
130|153|True|2024-08-17 12:10:02.327433
131|11|False|2024-08-17 12:10:02.327433
131|75|False|2024-08-17 12:10:02.327433
131|93|True|2024-08-17 12:10:02.327433
132|7|False|2024-08-17 12:10:02.327433
132|150|True|2024-08-17 12:10:02.327433
133|50|False|2024-08-17 12:10:02.327433
133|91|False|2024-08-17 12:10:02.327433
133|107|True|2024-08-17 12:10:02.327433
134|11|False|2024-08-17 12:10:02.327433
134|93|True|2024-08-17 12:10:02.327433
135|10|False|2024-08-17 12:10:02.327433
135|95|True|2024-08-17 12:10:02.327433
136|18|False|2024-08-17 12:10:02.327433
136|62|True|2024-08-17 12:10:02.327433
137|36|False|2024-08-17 12:10:02.327433
137|88|False|2024-08-17 12:10:02.327433
137|148|True|2024-08-17 12:10:02.327433
138|33|False|2024-08-17 12:10:02.327433
138|75|False|2024-08-17 12:10:02.327433
138|133|True|2024-08-17 12:10:02.327433
139|33|False|2024-08-17 12:10:02.327433
139|75|False|2024-08-17 12:10:02.327433
139|133|True|2024-08-17 12:10:02.327433
140|33|False|2024-08-17 12:10:02.327433
140|4|False|2024-08-17 12:10:02.327433
140|133|True|2024-08-17 12:10:02.327433
141|33|False|2024-08-17 12:10:02.327433
141|4|False|2024-08-17 12:10:02.327433
141|133|True|2024-08-17 12:10:02.327433
142|69|False|2024-08-17 12:10:02.327433
142|46|False|2024-08-17 12:10:02.327433
142|127|True|2024-08-17 12:10:02.327433
143|17|False|2024-08-17 12:10:02.327433
143|47|False|2024-08-17 12:10:02.327433
143|82|True|2024-08-17 12:10:02.327433
144|46|False|2024-08-17 12:10:02.327433
144|81|True|2024-08-17 12:10:02.327433
145|46|False|2024-08-17 12:10:02.327433
145|9|True|2024-08-17 12:10:02.327433
146|46|False|2024-08-17 12:10:02.327433
146|49|True|2024-08-17 12:10:02.327433
147|61|False|2024-08-17 12:10:02.327433
147|63|True|2024-08-17 12:10:02.327433
148|61|False|2024-08-17 12:10:02.327433
148|63|True|2024-08-17 12:10:02.327433
149|39|False|2024-08-17 12:10:02.327433
149|136|True|2024-08-17 12:10:02.327433
150|46|False|2024-08-17 12:10:02.327433
150|127|True|2024-08-17 12:10:02.327433
151|28|False|2024-08-17 12:10:02.327433
152|65|False|2024-08-17 12:10:02.327433
152|102|True|2024-08-17 12:10:02.327433
153|65|False|2024-08-17 12:10:02.327433
153|102|True|2024-08-17 12:10:02.327433
154|65|False|2024-08-17 12:10:02.327433
154|102|True|2024-08-17 12:10:02.327433
155|66|False|2024-08-17 12:10:02.327433
155|18|True|2024-08-17 12:10:02.327433
156|66|False|2024-08-17 12:10:02.327433
156|18|True|2024-08-17 12:10:02.327433
157|66|False|2024-08-17 12:10:02.327433
157|18|True|2024-08-17 12:10:02.327433
158|67|False|2024-08-17 12:10:02.327433
158|125|True|2024-08-17 12:10:02.327433
159|67|False|2024-08-17 12:10:02.327433
159|125|True|2024-08-17 12:10:02.327433
160|67|False|2024-08-17 12:10:02.327433
160|125|True|2024-08-17 12:10:02.327433
161|50|False|2024-08-17 12:10:02.327433
161|51|False|2024-08-17 12:10:02.327433
161|119|True|2024-08-17 12:10:02.327433
162|50|False|2024-08-17 12:10:02.327433
162|51|False|2024-08-17 12:10:02.327433
162|119|True|2024-08-17 12:10:02.327433
163|15|False|2024-08-17 12:10:02.327433
163|51|False|2024-08-17 12:10:02.327433
163|110|True|2024-08-17 12:10:02.327433
164|15|False|2024-08-17 12:10:02.327433
164|51|False|2024-08-17 12:10:02.327433
164|110|True|2024-08-17 12:10:02.327433
165|68|False|2024-08-17 12:10:02.327433
165|48|False|2024-08-17 12:10:02.327433
165|155|True|2024-08-17 12:10:02.327433
166|68|False|2024-08-17 12:10:02.327433
166|48|False|2024-08-17 12:10:02.327433
166|89|True|2024-08-17 12:10:02.327433
167|68|False|2024-08-17 12:10:02.327433
167|15|False|2024-08-17 12:10:02.327433
167|97|True|2024-08-17 12:10:02.327433
168|68|False|2024-08-17 12:10:02.327433
168|15|False|2024-08-17 12:10:02.327433
168|97|True|2024-08-17 12:10:02.327433
169|39|False|2024-08-17 12:10:02.327433
169|151|True|2024-08-17 12:10:02.327433
170|10|False|2024-08-17 12:10:02.327433
170|35|False|2024-08-17 12:10:02.327433
170|11|True|2024-08-17 12:10:02.327433
171|10|False|2024-08-17 12:10:02.327433
171|35|False|2024-08-17 12:10:02.327433
171|11|True|2024-08-17 12:10:02.327433
172|9|False|2024-08-17 12:10:02.327433
172|31|True|2024-08-17 12:10:02.327433
173|56|False|2024-08-17 12:10:02.327433
173|98|False|2024-08-17 12:10:02.327433
173|132|True|2024-08-17 12:10:02.327433
174|56|False|2024-08-17 12:10:02.327433
174|172|False|2024-08-17 12:10:02.327433
174|132|True|2024-08-17 12:10:02.327433
175|55|False|2024-08-17 12:10:02.327433
175|32|False|2024-08-17 12:10:02.327433
175|105|True|2024-08-17 12:10:02.327433
176|55|False|2024-08-17 12:10:02.327433
176|32|False|2024-08-17 12:10:02.327433
176|105|True|2024-08-17 12:10:02.327433
177|28|False|2024-08-17 12:10:02.327433
177|48|False|2024-08-17 12:10:02.327433
177|156|True|2024-08-17 12:10:02.327433
178|28|False|2024-08-17 12:10:02.327433
178|48|False|2024-08-17 12:10:02.327433
178|156|True|2024-08-17 12:10:02.327433
179|9|False|2024-08-17 12:10:02.327433
179|57|True|2024-08-17 12:10:02.327433
180|9|False|2024-08-17 12:10:02.327433
180|57|True|2024-08-17 12:10:02.327433
181|9|False|2024-08-17 12:10:02.327433
181|57|True|2024-08-17 12:10:02.327433
182|34|False|2024-08-17 12:10:02.327433
182|131|True|2024-08-17 12:10:02.327433
183|47|False|2024-08-17 12:10:02.327433
183|37|False|2024-08-17 12:10:02.327433
183|157|True|2024-08-17 12:10:02.327433
184|47|False|2024-08-17 12:10:02.327433
184|37|False|2024-08-17 12:10:02.327433
184|157|True|2024-08-17 12:10:02.327433
185|5|False|2024-08-17 12:10:02.327433
185|69|False|2024-08-17 12:10:02.327433
185|155|True|2024-08-17 12:10:02.327433
186|11|False|2024-08-17 12:10:02.327433
186|6|False|2024-08-17 12:10:02.327433
186|2|True|2024-08-17 12:10:02.327433
187|34|False|2024-08-17 12:10:02.327433
187|102|False|2024-08-17 12:10:02.327433
187|151|True|2024-08-17 12:10:02.327433
188|34|False|2024-08-17 12:10:02.327433
188|102|False|2024-08-17 12:10:02.327433
188|151|True|2024-08-17 12:10:02.327433
189|34|False|2024-08-17 12:10:02.327433
189|102|False|2024-08-17 12:10:02.327433
189|151|True|2024-08-17 12:10:02.327433
190|50|False|2024-08-17 12:10:02.327433
190|53|False|2024-08-17 12:10:02.327433
190|92|True|2024-08-17 12:10:02.327433
191|34|False|2024-08-17 12:10:02.327433
191|94|False|2024-08-17 12:10:02.327433
191|48|True|2024-08-17 12:10:02.327433
192|34|False|2024-08-17 12:10:02.327433
192|94|False|2024-08-17 12:10:02.327433
192|48|True|2024-08-17 12:10:02.327433
193|3|False|2024-08-17 12:10:02.327433
193|14|False|2024-08-17 12:10:02.327433
193|119|True|2024-08-17 12:10:02.327433
194|6|False|2024-08-17 12:10:02.327433
194|11|False|2024-08-17 12:10:02.327433
194|109|True|2024-08-17 12:10:02.327433
195|6|False|2024-08-17 12:10:02.327433
195|11|False|2024-08-17 12:10:02.327433
195|109|True|2024-08-17 12:10:02.327433
196|28|False|2024-08-17 12:10:02.327433
196|156|True|2024-08-17 12:10:02.327433
197|28|False|2024-08-17 12:10:02.327433
197|39|True|2024-08-17 12:10:02.327433
198|15|False|2024-08-17 12:10:02.327433
198|105|False|2024-08-17 12:10:02.327433
198|158|True|2024-08-17 12:10:02.327433
199|12|False|2024-08-17 12:10:02.327433
199|20|False|2024-08-17 12:10:02.327433
199|144|True|2024-08-17 12:10:02.327433
200|26|False|2024-08-17 12:10:02.327433
201|26|False|2024-08-17 12:10:02.327433
202|23|False|2024-08-17 12:10:02.327433
202|140|True|2024-08-17 12:10:02.327433
203|39|False|2024-08-17 12:10:02.327433
203|48|False|2024-08-17 12:10:02.327433
203|157|True|2024-08-17 12:10:02.327433
204|5|False|2024-08-17 12:10:02.327433
204|142|True|2024-08-17 12:10:02.327433
205|5|False|2024-08-17 12:10:02.327433
205|142|True|2024-08-17 12:10:02.327433
206|32|False|2024-08-17 12:10:02.327433
206|50|False|2024-08-17 12:10:02.327433
206|155|True|2024-08-17 12:10:02.327433
207|52|False|2024-08-17 12:10:02.327433
207|8|False|2024-08-17 12:10:02.327433
207|17|True|2024-08-17 12:10:02.327433
208|69|False|2024-08-17 12:10:02.327433
208|5|False|2024-08-17 12:10:02.327433
208|125|True|2024-08-17 12:10:02.327433
209|22|False|2024-08-17 12:10:02.327433
209|50|False|2024-08-17 12:10:02.327433
209|155|True|2024-08-17 12:10:02.327433
210|22|False|2024-08-17 12:10:02.327433
210|95|False|2024-08-17 12:10:02.327433
210|155|True|2024-08-17 12:10:02.327433
211|38|False|2024-08-17 12:10:02.327433
211|33|False|2024-08-17 12:10:02.327433
211|22|True|2024-08-17 12:10:02.327433
212|68|False|2024-08-17 12:10:02.327433
212|101|False|2024-08-17 12:10:02.327433
212|135|True|2024-08-17 12:10:02.327433
213|5|False|2024-08-17 12:10:02.327433
213|82|False|2024-08-17 12:10:02.327433
213|126|True|2024-08-17 12:10:02.327433
214|68|False|2024-08-17 12:10:02.327433
214|62|False|2024-08-17 12:10:02.327433
214|153|True|2024-08-17 12:10:02.327433
215|39|False|2024-08-17 12:10:02.327433
215|51|False|2024-08-17 12:10:02.327433
215|124|True|2024-08-17 12:10:02.327433
216|53|False|2024-08-17 12:10:02.327433
216|95|False|2024-08-17 12:10:02.327433
216|118|True|2024-08-17 12:10:02.327433
217|62|False|2024-08-17 12:10:02.327433
217|95|False|2024-08-17 12:10:02.327433
217|127|True|2024-08-17 12:10:02.327433
218|40|False|2024-08-17 12:10:02.327433
218|49|False|2024-08-17 12:10:02.327433
218|133|True|2024-08-17 12:10:02.327433
219|40|False|2024-08-17 12:10:02.327433
219|49|False|2024-08-17 12:10:02.327433
219|133|True|2024-08-17 12:10:02.327433
220|12|False|2024-08-17 12:10:02.327433
220|81|False|2024-08-17 12:10:02.327433
220|47|True|2024-08-17 12:10:02.327433
221|12|False|2024-08-17 12:10:02.327433
221|81|False|2024-08-17 12:10:02.327433
221|47|True|2024-08-17 12:10:02.327433
222|55|False|2024-08-17 12:10:02.327433
222|30|False|2024-08-17 12:10:02.327433
222|144|True|2024-08-17 12:10:02.327433
223|55|False|2024-08-17 12:10:02.327433
223|97|False|2024-08-17 12:10:02.327433
223|141|True|2024-08-17 12:10:02.327433
224|21|False|2024-08-17 12:10:02.327433
224|97|False|2024-08-17 12:10:02.327433
224|141|True|2024-08-17 12:10:02.327433
225|72|False|2024-08-17 12:10:02.327433
225|55|False|2024-08-17 12:10:02.327433
225|15|True|2024-08-17 12:10:02.327433
226|33|False|2024-08-17 12:10:02.327433
226|11|False|2024-08-17 12:10:02.327433
226|41|True|2024-08-17 12:10:02.327433
227|51|False|2024-08-17 12:10:02.327433
227|5|False|2024-08-17 12:10:02.327433
227|133|True|2024-08-17 12:10:02.327433
228|48|False|2024-08-17 12:10:02.327433
228|18|False|2024-08-17 12:10:02.327433
228|127|True|2024-08-17 12:10:02.327433
229|48|False|2024-08-17 12:10:02.327433
229|18|False|2024-08-17 12:10:02.327433
229|127|True|2024-08-17 12:10:02.327433
230|33|False|2024-08-17 12:10:02.327433
230|97|False|2024-08-17 12:10:02.327433
230|6|True|2024-08-17 12:10:02.327433
231|53|False|2024-08-17 12:10:02.327433
231|8|True|2024-08-17 12:10:02.327433
232|5|False|2024-08-17 12:10:02.327433
232|8|True|2024-08-17 12:10:02.327433
233|36|False|2024-08-17 12:10:02.327433
233|88|False|2024-08-17 12:10:02.327433
233|148|True|2024-08-17 12:10:02.327433
234|22|False|2024-08-17 12:10:02.327433
234|119|False|2024-08-17 12:10:02.327433
234|157|True|2024-08-17 12:10:02.327433
235|20|False|2024-08-17 12:10:02.327433
235|101|False|2024-08-17 12:10:02.327433
235|141|True|2024-08-17 12:10:02.327433
236|62|False|2024-08-17 12:10:02.327433
236|80|False|2024-08-17 12:10:02.327433
236|72|True|2024-08-17 12:10:02.327433
237|22|False|2024-08-17 12:10:02.327433
237|101|False|2024-08-17 12:10:02.327433
237|80|True|2024-08-17 12:10:02.327433
238|12|False|2024-08-17 12:10:02.327433
238|108|False|2024-08-17 12:10:02.327433
238|93|True|2024-08-17 12:10:02.327433
239|9|False|2024-08-17 12:10:02.327433
239|72|True|2024-08-17 12:10:02.327433
240|49|False|2024-08-17 12:10:02.327433
